,Cost,Redundant,Time(sec)
602,6969.999999999997,851.0,0.04686594009399414
603,6873.333333333332,805.0,0.04686760902404785
604,8984.999999999998,1112.0,0.031237363815307617
605,7494.999999999999,901.0,0.0599210262298584
606,13074.999999999998,1112.0,0.0332798957824707
607,8116.666666666666,1303.0,0.04686260223388672
608,8733.333333333325,1192.0,0.04686617851257324
609,8870.0,1089.0,0.0468592643737793
610,10458.33333333333,981.0,0.04686546325683594
611,7524.999999999998,939.0,0.04686331748962402
612,11366.666666666655,1081.0,0.05538129806518555
613,7206.6666666666615,881.0,0.05991983413696289
614,10820.0,1383.0,0.04986691474914551
615,7949.999999999999,974.0,0.044879913330078125
616,6828.333333333332,739.0,0.0438845157623291
617,8886.666666666659,964.0,0.054850101470947266
618,9501.666666666662,1420.0,0.046839237213134766
619,9818.333333333328,1227.0,0.0468747615814209
620,9089.999999999998,1180.0,0.04091143608093262
621,9433.33333333333,1187.0,0.03889656066894531
622,9495.0,1283.0,0.036900997161865234
623,13614.999999999996,1039.0,0.03500938415527344
624,10770.0,1033.0,0.03124094009399414
625,10044.999999999996,1185.0,0.046863555908203125
626,12456.666666666657,929.0,0.03124403953552246
627,6906.666666666666,567.0,0.0468602180480957
628,10045.0,1260.0,0.05265069007873535
629,7089.999999999998,758.0,0.04158353805541992
630,6656.666666666665,769.0,0.06248354911804199
631,5934.999999999999,557.0,0.031285762786865234
632,13281.666666666662,957.0,0.046863555908203125
633,12011.666666666666,990.0,0.031199932098388672
634,6673.333333333333,709.0,0.046864986419677734
635,7446.666666666667,779.0,0.04686307907104492
636,6306.666666666666,700.0,0.04686450958251953
637,7403.333333333326,804.0,0.031241416931152344
638,8109.999999999995,1124.0,0.04686617851257324
639,9615.0,1209.0,0.031241178512573242
640,8914.99999999999,1250.0,0.05524182319641113
641,8245.000000000002,1171.0,0.03690052032470703
642,6649.999999999998,868.0,0.04920530319213867
643,9736.666666666666,982.0,0.04886960983276367
644,7295.0,825.0,0.048093318939208984
645,7641.666666666667,895.0,0.04686570167541504
646,8766.666666666657,1114.0,0.045674800872802734
647,10208.333333333323,1195.0,0.06682014465332031
648,9504.999999999998,1542.0,0.036902427673339844
649,8349.999999999995,1356.0,0.0389096736907959
650,13821.666666666664,866.0,0.0827794075012207
651,8801.666666666664,1158.0,0.04188871383666992
652,10988.333333333332,1411.0,0.03889656066894531
653,8259.999999999996,982.0,0.03789877891540527
654,7513.333333333333,848.0,0.043883562088012695
655,6751.66666666666,851.0,0.03989243507385254
656,8155.0,925.0,0.040862321853637695
657,6673.333333333331,585.0,0.040891170501708984
658,8545.0,993.0,0.04089045524597168
659,8251.666666666659,874.0,0.04289054870605469
660,9629.999999999998,1468.0,0.07878851890563965
661,8984.999999999998,1152.0,0.05086374282836914
662,6338.333333333332,626.0,0.05585622787475586
663,8974.999999999998,1191.0,0.04387259483337402
664,10898.333333333332,1046.0,0.0688166618347168
665,7779.999999999997,1024.0,0.04259085655212402
666,8719.999999999995,963.0,0.03503608703613281
667,6706.6666666666615,839.0,0.03128385543823242
668,5159.999999999999,408.0,0.04682445526123047
669,7633.33333333333,999.0,0.04686737060546875
670,6661.666666666666,761.0,0.053755998611450195
671,9174.999999999996,1277.0,0.04557490348815918
672,7219.999999999998,839.0,0.03460049629211426
673,8461.66666666666,1014.0,0.03124070167541504
674,7738.333333333334,961.0,0.04686546325683594
675,7419.999999999996,960.0,0.03124260902404785
676,8483.33333333333,1239.0,0.04686379432678223
677,6941.666666666666,732.0,0.05524134635925293
678,7833.333333333331,1175.0,0.042229413986206055
679,11688.33333333333,1194.0,0.03887033462524414
680,9053.333333333328,936.0,0.040891408920288086
681,14151.666666666666,1142.0,0.04887032508850098
682,8598.333333333332,976.0,0.042914628982543945
683,6881.666666666666,728.0,0.045839786529541016
684,7901.666666666667,1184.0,0.043880462646484375
685,6254.999999999998,596.0,0.053818464279174805
686,7323.333333333333,811.0,0.05086565017700195
687,8899.999999999984,1115.0,0.03989410400390625
688,10788.333333333334,1119.0,0.04188704490661621
689,7281.666666666664,885.0,0.05984091758728027
690,7430.0,1070.0,0.060837507247924805
691,6450.0,747.0,0.06283211708068848
692,10566.666666666666,1485.0,0.05187845230102539
693,8233.33333333333,1098.0,0.04487800598144531
694,7214.999999999999,757.0,0.044878482818603516
695,7213.333333333333,967.0,0.03989362716674805
696,9041.666666666666,1155.0,0.050864458084106445
697,11744.999999999996,1110.0,0.05931353569030762
698,7451.66666666666,789.0,0.04682803153991699
699,8626.666666666659,907.0,0.06443548202514648
700,8923.333333333332,959.0,0.053418874740600586
701,8628.333333333332,1164.0,0.046864986419677734
702,8718.33333333333,1232.0,0.0536196231842041
703,7186.666666666666,758.0,0.033106327056884766
704,5808.333333333331,555.0,0.031244516372680664
705,7034.999999999997,857.0,0.046863555908203125
706,9493.333333333332,1183.0,0.04686164855957031
707,9159.999999999996,1155.0,0.03124260902404785
708,7344.999999999998,723.0,0.06007981300354004
709,8868.333333333332,1069.0,0.04662823677062988
710,7908.333333333333,685.0,0.039894819259643555
711,9138.333333333328,1157.0,0.0408933162689209
712,7176.66666666666,791.0,0.04189014434814453
713,9451.666666666666,1257.0,0.038895606994628906
714,7731.666666666666,901.0,0.037899017333984375
715,8978.333333333332,928.0,0.04288625717163086
716,8573.333333333334,1090.0,0.0388948917388916
717,8179.999999999999,990.0,0.038895368576049805
718,8418.333333333332,924.0,0.041890621185302734
719,6583.333333333333,736.0,0.04188847541809082
720,9398.333333333325,1167.0,0.0388944149017334
721,8103.333333333331,849.0,0.037897586822509766
722,9489.999999999993,1155.0,0.04587674140930176
723,12183.333333333332,1180.0,0.0498652458190918
724,7736.666666666667,1072.0,0.03989291191101074
725,8933.333333333332,1078.0,0.04487967491149902
726,11054.999999999993,1229.0,0.047872304916381836
727,7139.999999999998,1115.0,0.03989601135253906
728,9241.666666666666,1285.0,0.04188799858093262
729,9666.666666666666,1324.0,0.04484057426452637
730,11956.666666666666,1188.0,0.02961111068725586
731,7733.333333333333,938.0,0.05724024772644043
732,5758.333333333334,509.0,0.03901171684265137
733,7803.33333333333,726.0,0.05832815170288086
734,8103.333333333333,830.0,0.042680978775024414
735,12918.333333333332,1274.0,0.06249356269836426
736,13439.999999999998,1304.0,0.03128409385681152
737,15386.666666666664,1200.0,0.057647705078125
738,11565.0,855.0,0.041222333908081055
739,8919.999999999993,1009.0,0.03994607925415039
740,8134.999999999999,817.0,0.03124380111694336
741,7726.666666666666,796.0,0.05249500274658203
742,6203.33333333333,647.0,0.03932547569274902
743,6516.666666666664,603.0,0.04332304000854492
744,8526.666666666666,1044.0,0.039893150329589844
745,6299.999999999999,726.0,0.03889584541320801
746,8573.33333333332,853.0,0.0388944149017334
747,6696.666666666666,818.0,0.04085087776184082
748,7471.666666666667,754.0,0.04487919807434082
749,9304.999999999998,916.0,0.05086326599121094
750,6724.999999999999,660.0,0.04288530349731445
751,6693.333333333333,625.0,0.047872304916381836
752,6954.99999999999,749.0,0.059838056564331055
753,7243.333333333333,785.0,0.053855180740356445
754,9421.666666666666,1373.0,0.060837507247924805
755,7064.999999999994,582.0,0.05777764320373535
756,8680.0,721.0,0.03828763961791992
757,8468.33333333333,975.0,0.04843926429748535
758,9240.0,1233.0,0.0336451530456543
759,7450.0,728.0,0.031243085861206055
760,6940.0,877.0,0.04686260223388672
761,7163.333333333332,870.0,0.03124547004699707
762,9494.999999999998,1271.0,0.04686117172241211
763,9078.333333333332,1058.0,0.03124213218688965
764,8631.66666666666,1184.0,0.06756830215454102
765,9518.333333333332,979.0,0.03692770004272461
766,8278.333333333332,1092.0,0.036895036697387695
767,8576.666666666657,1054.0,0.035448312759399414
768,7561.666666666664,814.0,0.03238058090209961
769,7048.333333333332,765.0,0.031241178512573242
770,6121.666666666666,742.0,0.031232357025146484
771,8616.666666666664,1251.0,0.0468747615814209
772,9099.999999999998,1216.0,0.031241416931152344
773,9621.666666666662,1475.0,0.03124523162841797
774,8394.999999999998,1009.0,0.04686474800109863
775,10064.999999999998,1287.0,0.031239986419677734
776,8306.666666666655,1095.0,0.031243085861206055
777,9733.333333333328,1108.0,0.049065351486206055
778,6378.333333333331,616.0,0.036985158920288086
779,8806.666666666666,1154.0,0.038915395736694336
780,9418.333333333332,1208.0,0.03772902488708496
781,9151.666666666664,1096.0,0.03601431846618652
782,7021.666666666664,909.0,0.03129220008850098
783,7229.999999999998,669.0,0.04526162147521973
784,8419.999999999998,1046.0,0.03167295455932617
785,8974.99999999999,1091.0,0.031239986419677734
786,5279.999999999997,640.0,0.046865224838256836
787,10236.666666666664,1308.0,0.031241893768310547
788,5464.999999999999,602.0,0.04682517051696777
789,6308.3333333333285,643.0,0.03128170967102051
790,7658.333333333334,639.0,0.031241655349731445
791,6411.666666666667,703.0,0.04687094688415527
792,8349.999999999995,912.0,0.031236648559570312
793,8416.66666666666,877.0,0.05084538459777832
794,8861.666666666666,1190.0,0.036902427673339844
795,11258.333333333332,1200.0,0.021679401397705078
796,10523.333333333332,1182.0,0.046869754791259766
797,14493.333333333332,976.0,0.031241893768310547
798,7741.666666666666,781.0,0.031238794326782227
799,8670.0,906.0,0.03124260902404785
800,11328.333333333328,1108.0,0.046865224838256836
801,8341.666666666666,1047.0,0.031241893768310547
802,6764.999999999999,904.0,0.031241893768310547
803,6718.333333333333,528.0,0.031243324279785156
804,8894.999999999996,1132.0,0.04686474800109863
805,7341.666666666666,802.0,0.0312807559967041
806,9115.0,1383.0,0.03124547004699707
807,8776.666666666664,1129.0,0.04686379432678223
808,9348.333333333334,1171.0,0.03124833106994629
809,7041.666666666666,887.0,0.04313373565673828
810,9125.0,866.0,0.0219576358795166
811,7341.666666666666,979.0,0.046913862228393555
812,7841.666666666666,744.0,0.031237363815307617
813,11759.999999999998,1427.0,0.031241416931152344
814,8749.999999999996,1041.0,0.04682326316833496
815,8736.666666666664,1210.0,0.031285762786865234
816,7448.33333333333,958.0,0.04523587226867676
817,10463.33333333333,1161.0,0.04010891914367676
818,10044.999999999993,1384.0,0.024958133697509766
819,8269.99999999999,1124.0,0.044779062271118164
820,10068.333333333332,1223.0,0.0385890007019043
821,9533.333333333332,1201.0,0.04316878318786621
822,8581.666666666668,1196.0,0.021668672561645508
823,8876.666666666666,1062.0,0.0492703914642334
824,7786.666666666659,1047.0,0.031282663345336914
825,9173.33333333333,982.0,0.03125572204589844
826,9616.666666666664,1279.0,0.031230926513671875
827,9878.333333333334,1363.0,0.04686307907104492
828,9636.666666666666,1224.0,0.03123950958251953
829,9858.333333333325,1228.0,0.03124713897705078
830,10656.666666666664,1055.0,0.05250859260559082
831,6479.999999999998,758.0,0.04464292526245117
832,8899.999999999998,1001.0,0.03447532653808594
833,7781.666666666662,805.0,0.04686880111694336
834,6901.666666666666,776.0,0.0312349796295166
835,7205.0,806.0,0.04687309265136719
836,6056.666666666665,690.0,0.031232118606567383
837,9250.0,1426.0,0.06440043449401855
838,8375.000000000002,1059.0,0.04959845542907715
839,6283.333333333332,756.0,0.07492995262145996
840,11258.333333333332,970.0,0.03364682197570801
841,9191.66666666666,1218.0,0.031244516372680664
842,6583.333333333333,662.0,0.06907510757446289
843,7814.999999999999,671.0,0.04088926315307617
844,9225.0,1279.0,0.040850162506103516
845,7386.666666666665,876.0,0.03593707084655762
846,8826.666666666664,1150.0,0.036489248275756836
847,6653.33333333333,674.0,0.035924434661865234
848,7536.666666666665,830.0,0.035439252853393555
849,8511.666666666662,971.0,0.02991652488708496
850,6039.999999999998,693.0,0.03507733345031738
851,9746.666666666666,1050.0,0.034993886947631836
852,9385.0,1211.0,0.03992128372192383
853,7793.333333333333,846.0,0.03498125076293945
854,9891.666666666668,1302.0,0.03169512748718262
855,8693.333333333332,1025.0,0.0476839542388916
856,9014.999999999998,1289.0,0.03293108940124512
857,8751.666666666664,955.0,0.04784250259399414
858,10568.333333333332,1068.0,0.041120052337646484
859,7259.999999999999,511.0,0.04213905334472656
860,15186.666666666646,1076.0,0.0319371223449707
861,6304.999999999994,821.0,0.036716461181640625
862,7874.999999999997,830.0,0.03703141212463379
863,5353.333333333332,594.0,0.036596059799194336
864,7694.999999999996,897.0,0.03665351867675781
865,17733.333333333332,1130.0,0.03752255439758301
866,10370.0,1166.0,0.03659415245056152
867,9349.999999999998,1021.0,0.03740048408508301
868,18370.0,1058.0,0.0388946533203125
869,7991.666666666665,1049.0,0.0330042839050293
870,6978.333333333333,761.0,0.03826260566711426
871,7513.333333333329,962.0,0.03133988380432129
872,10385.0,1151.0,0.039202213287353516
873,9224.999999999998,1377.0,0.03083181381225586
874,14201.666666666662,1122.0,0.04137921333312988
875,8630.0,1144.0,0.03627133369445801
876,9063.333333333325,998.0,0.03423738479614258
877,10276.666666666664,1111.0,0.03312039375305176
878,8018.333333333332,1016.0,0.038283348083496094
879,8774.999999999998,1190.0,0.02959156036376953
880,6665.0,744.0,0.033196210861206055
881,8673.333333333328,926.0,0.03836393356323242
882,6716.666666666666,596.0,0.033092498779296875
883,7454.999999999998,1059.0,0.041066884994506836
884,8626.666666666662,887.0,0.036423683166503906
885,7476.666666666666,863.0,0.0480341911315918
886,9758.333333333332,1082.0,0.0525820255279541
887,10395.0,1273.0,0.043348073959350586
888,6513.333333333332,673.0,0.045709848403930664
889,6328.333333333332,504.0,0.04601287841796875
890,7988.333333333333,684.0,0.04748415946960449
891,11179.999999999995,1026.0,0.04833221435546875
892,10526.666666666664,1051.0,0.038900136947631836
893,6776.666666666666,765.0,0.037912845611572266
894,8943.333333333334,1247.0,0.03785872459411621
895,7896.666666666666,825.0,0.03887367248535156
896,8978.333333333328,1065.0,0.05884265899658203
897,9133.33333333333,1128.0,0.04487729072570801
898,7399.999999999999,780.0,0.057845115661621094
899,11274.999999999996,969.0,0.04084444046020508
900,8463.33333333333,993.0,0.037859439849853516
901,8428.333333333332,1260.0,0.03790616989135742
902,6831.666666666665,806.0,0.037856340408325195
903,14098.333333333321,1118.0,0.0388646125793457
904,15313.333333333332,930.0,0.039870262145996094
905,8298.333333333332,973.0,0.03989267349243164
906,9276.666666666666,1335.0,0.037859439849853516
907,9294.999999999995,1337.0,0.03891634941101074
908,8058.333333333331,941.0,0.036856889724731445
909,11363.333333333328,1394.0,0.03885173797607422
910,9505.0,1130.0,0.03884243965148926
911,7024.999999999999,760.0,0.03790116310119629
912,9300.0,1252.0,0.03885030746459961
913,10031.666666666666,1089.0,0.038849592208862305
914,9666.66666666666,1228.0,0.03611636161804199
915,8908.333333333332,1307.0,0.033652305603027344
916,8708.33333333333,1070.0,0.03523731231689453
917,7323.333333333332,740.0,0.03304409980773926
918,9319.999999999998,994.0,0.03991222381591797
919,11518.333333333332,1045.0,0.04064369201660156
920,6928.333333333331,710.0,0.03675222396850586
921,8633.33333333333,913.0,0.02994704246520996
922,8116.666666666661,997.0,0.03986525535583496
923,9629.999999999993,1118.0,0.03664731979370117
924,9204.999999999998,1148.0,0.03103041648864746
925,8473.333333333332,1183.0,0.04035520553588867
926,7425.0,1123.0,0.0301058292388916
927,18391.66666666666,1036.0,0.03272271156311035
928,8059.999999999998,937.0,0.041198015213012695
929,12048.333333333332,1021.0,0.03818964958190918
930,14613.333333333332,1254.0,0.03826332092285156
931,7648.333333333331,760.0,0.036911725997924805
932,9295.0,1095.0,0.03885960578918457
933,7033.333333333332,859.0,0.03690004348754883
934,9481.666666666666,1385.0,0.03686046600341797
935,7271.666666666657,811.0,0.0359039306640625
936,9616.666666666666,1254.0,0.03690028190612793
937,9249.999999999995,1265.0,0.0388944149017334
938,9014.999999999996,1248.0,0.03582930564880371
939,7598.333333333332,988.0,0.03910970687866211
940,8385.0,1236.0,0.0371701717376709
941,6433.333333333333,551.0,0.03688836097717285
942,8138.3333333333285,994.0,0.04097914695739746
943,14384.999999999996,926.0,0.0382692813873291
944,9146.66666666666,1048.0,0.035919904708862305
945,6599.9999999999945,687.0,0.04202985763549805
946,8298.333333333327,977.0,0.03705120086669922
947,7408.333333333332,830.0,0.04101276397705078
948,6596.666666666666,784.0,0.037131547927856445
949,16209.999999999995,1133.0,0.2561829090118408
950,7908.333333333327,874.0,0.038077592849731445
951,7646.666666666666,807.0,0.034601449966430664
952,7513.333333333334,814.0,0.03876781463623047
953,8630.0,1231.0,0.03909778594970703
954,6268.333333333333,565.0,0.038558006286621094
955,11363.33333333333,1101.0,0.04089188575744629
956,10371.66666666666,1217.0,0.03618884086608887
957,8678.333333333332,952.0,0.036341190338134766
958,8905.0,932.0,0.03133058547973633
959,6591.666666666666,584.0,0.03898978233337402
960,10634.999999999998,1279.0,0.030919551849365234
961,6314.9999999999945,707.0,0.04172015190124512
962,8335.0,1004.0,0.04092216491699219
963,11326.666666666666,1194.0,0.03895282745361328
964,8753.33333333332,954.0,0.03788924217224121
965,10053.333333333332,1297.0,0.05880379676818848
966,11356.666666666666,1213.0,0.038857460021972656
967,8588.333333333332,1031.0,0.0398557186126709
968,7983.333333333328,873.0,0.03884148597717285
969,10901.666666666666,1160.0,0.03849196434020996
970,9056.666666666666,1056.0,0.03885364532470703
971,10058.33333333333,1203.0,0.03783869743347168
972,10386.666666666666,940.0,0.037897586822509766
973,6539.999999999998,638.0,0.03789377212524414
974,9578.333333333334,1407.0,0.03785872459411621
975,7419.999999999998,757.0,0.03885054588317871
976,9878.333333333334,1195.0,0.038603782653808594
977,13141.666666666664,886.0,0.03885531425476074
978,9154.999999999993,1039.0,0.03885602951049805
979,10519.999999999996,1177.0,0.03889584541320801
980,7124.999999999998,932.0,0.03885197639465332
981,8006.666666666665,988.0,0.03885245323181152
982,9039.999999999984,1156.0,0.03785562515258789
983,11138.33333333333,1133.0,0.04061126708984375
984,7040.0,838.0,0.037897586822509766
985,7315.0,844.0,0.036859989166259766
986,6838.333333333332,850.0,0.03697395324707031
987,10771.666666666666,1232.0,0.04321742057800293
988,7884.9999999999945,1061.0,0.03870415687561035
989,9566.666666666666,1264.0,0.03508448600769043
990,8864.999999999996,1226.0,0.036089181900024414
991,9091.666666666666,1196.0,0.03362631797790527
992,8518.333333333332,1004.0,0.03757596015930176
993,9043.333333333332,1174.0,0.03264474868774414
994,8144.999999999998,974.0,0.038649559020996094
995,16741.666666666657,1086.0,0.035863637924194336
996,8466.666666666666,969.0,0.036382198333740234
997,13945.0,888.0,0.04084277153015137
998,7208.333333333333,742.0,0.03617715835571289
999,8641.666666666664,968.0,0.030500411987304688
