,Cost,Redundant,Time(sec),sample,scenario,z
189,3550.0,621.0,0.2892727851867676,9.0,0.0,71.0
190,123550.0,1821.0,0.2892727851867676,9.0,0.0,71.0
191,243550.0,3021.0,0.2892727851867676,9.0,0.0,71.0
192,363550.0,4221.0,0.2892727851867676,9.0,0.0,71.0
193,483550.0,5421.0,0.2892727851867676,9.0,0.0,71.0
194,603550.0,6621.0,0.2892727851867676,9.0,0.0,71.0
195,723550.0,7821.0,0.2892727851867676,9.0,0.0,71.0
196,18450.0,85.0,0.2892727851867676,9.0,1.0,87.0
197,135350.0,1262.0,0.2892727851867676,9.0,1.0,71.0
198,252950.0,2438.0,0.2892727851867676,9.0,1.0,71.0
199,370650.0,3615.0,0.2892727851867676,9.0,1.0,71.0
200,488250.0,4791.0,0.2892727851867676,9.0,1.0,71.0
201,605950.0,5968.0,0.2892727851867676,9.0,1.0,71.0
202,723550.0,7144.0,0.2892727851867676,9.0,1.0,71.0
203,107150.0,6.0,0.2892727851867676,9.0,2.0,95.0
204,208950.0,1036.0,0.2892727851867676,9.0,2.0,71.0
205,311850.0,2065.0,0.2892727851867676,9.0,2.0,71.0
206,414750.0,3094.0,0.2892727851867676,9.0,2.0,71.0
207,517750.0,4124.0,0.2892727851867676,9.0,2.0,71.0
208,620650.0,5153.0,0.2892727851867676,9.0,2.0,71.0
209,723550.0,6182.0,0.2892727851867676,9.0,2.0,71.0
210,2750.0,362.0,0.2652904987335205,10.0,0.0,37.0
211,122650.0,1561.0,0.2652904987335205,10.0,0.0,37.0
212,242450.0,2759.0,0.2652904987335205,10.0,0.0,37.0
213,362350.0,3958.0,0.2652904987335205,10.0,0.0,37.0
214,482150.0,5156.0,0.2652904987335205,10.0,0.0,37.0
215,602050.0,6355.0,0.2652904987335205,10.0,0.0,37.0
216,721850.0,7553.0,0.2652904987335205,10.0,0.0,37.0
217,2950.0,348.0,0.2652904987335205,10.0,1.0,43.0
218,122550.0,1547.0,0.2652904987335205,10.0,1.0,37.0
219,242450.0,2746.0,0.2652904987335205,10.0,1.0,37.0
220,362250.0,3944.0,0.2652904987335205,10.0,1.0,37.0
221,482150.0,5143.0,0.2652904987335205,10.0,1.0,37.0
222,602050.0,6342.0,0.2652904987335205,10.0,1.0,37.0
223,721850.0,7540.0,0.2652904987335205,10.0,1.0,37.0
224,47350.0,85.0,0.2652904987335205,10.0,2.0,37.0
225,159850.0,1210.0,0.2652904987335205,10.0,2.0,37.0
226,272250.0,2334.0,0.2652904987335205,10.0,2.0,37.0
227,384650.0,3458.0,0.2652904987335205,10.0,2.0,37.0
228,497050.0,4582.0,0.2652904987335205,10.0,2.0,37.0
229,609450.0,5706.0,0.2652904987335205,10.0,2.0,37.0
230,721850.0,6830.0,0.2652904987335205,10.0,2.0,37.0
231,250.0,401.0,0.25725674629211426,11.0,0.0,5.0
232,120250.0,1601.0,0.25725674629211426,11.0,0.0,5.0
233,240250.0,2801.0,0.25725674629211426,11.0,0.0,5.0
234,360250.0,4001.0,0.25725674629211426,11.0,0.0,5.0
235,480250.0,5201.0,0.25725674629211426,11.0,0.0,5.0
236,600250.0,6401.0,0.25725674629211426,11.0,0.0,5.0
237,720250.0,7601.0,0.25725674629211426,11.0,0.0,5.0
238,26350.0,175.0,0.25725674629211426,11.0,1.0,9.0
239,141850.0,1332.0,0.25725674629211426,11.0,1.0,5.0
240,257550.0,2489.0,0.25725674629211426,11.0,1.0,5.0
241,373250.0,3646.0,0.25725674629211426,11.0,1.0,5.0
242,488950.0,4803.0,0.25725674629211426,11.0,1.0,5.0
